"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","dSlJg","znYl0","dSlJg 2","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a/ACg8ocIOt_FErwwdlAuNhnJ2JEXMerJpQjXqwKLGONSnkE7IGD5kDg=w72-h72-p-rp-mo-br100","Abdul Azis","12 reviews","","","5 years ago","Beautiful, clean. Well maintained trees","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWqmTRCGtMV78UqZntZZRSCBc_PdIgh1Go6WhLYRb9vTdpXeDg=w72-h72-p-rp-mo-br100","Novi Kartiyanti","1 review","","","9 years ago","Want to come in, I think I feel at home.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXYMN8SKyuNvQPzVCzjs68Pb1qyUcmUkQAtrENTzcJ1G9fIOS0=w72-h72-p-rp-mo-br100","Yosua Agrinoya","1 review","","","6 years ago","Mantul is truly the best in Salatiga","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVXa_37_nBljiwJjswbTLLW5Onzc9gA_ipUQD2AEy2-uNqlsISM=w72-h72-p-rp-mo-ba8-br100","Eko Budi Utomo","Local Guide · 1,753 reviews · 18,761 photos","","","11 months ago","Good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWLjtty98Hv91rHgS9efsoOUu8l1Iv1wH2VlnHBTRiz4WnzvpY=w72-h72-p-rp-mo-br100","aditjoss 21","2 reviews","","","6 years ago","why did you move the point?","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUaidp6PqfphwHLM9yzG4tClm4ZQ_sX2pvj_9BH2Ln3CQy0h2gi=w72-h72-p-rp-mo-ba4-br100","Ferdy Sinedu","Local Guide · 89 reviews · 196 photos","","","5 years ago","Representative as a meeting hall","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXpqBZyAGysoTbY-ofqPPzAnpyX4KhCGEpquzkaW32yAZDCXCFu=w72-h72-p-rp-mo-ba3-br100","Yohanes","Local Guide · 40 reviews · 27 photos","","","8 years ago","The campus is comfortable and cool","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a-/ALV-UjUUWbaZT_z7cUwNA9CO3RL94VouTS0-zFn3oqh9Qwzpr6FvM4M=w72-h72-p-rp-mo-br100","Sherlyn Kiyoko","27 reviews · 1 photo","","","3 years ago","The proud campus of Salatiga people,","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWDXaNkzcMZDspOzCf1Zh95C4RPjjGtNcW7kDVrq11AUuV5o7ye=w72-h72-p-rp-mo-ba6-br100","Muhamad Ilyas","Local Guide · 157 reviews · 3,087 photos","","","6 years ago","One of the universities in Salatiga...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVzBuNgTwIAh7wKt1mFXiFYw8RpNcnclRPqXEdgB233U3sF9Y0=w72-h72-p-rp-mo-ba4-br100","Kumpul Hijau","Local Guide · 38 reviews · 24 photos","","","2 years ago","best","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVT8Owwp5bKVHq3gEcUCqJiR0wR8XCHBw6XA8MI-hyYKeQNfAc19Q=w72-h72-p-rp-mo-ba2-br100","Liana Herlina","Local Guide · 14 reviews","","","9 years ago","I'm coming to Salatiga, wait for me","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXsvrcCEIn8ffZHHfNv3d_K_wZN1Zao_IjlgMx3UnfOYu66o_FW=w72-h72-p-rp-mo-ba4-br100","Abdul Fattah Bima R P","Local Guide · 38 reviews · 95 photos","","","6 years ago","Green and cool","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a-/ALV-UjWRBzJs859VetysSJPts4Vy_3aCQgvNe9SuydWNLZqzWyvqGzzn=w72-h72-p-rp-mo-br100","Oktoviana Mowata","1 review","","","4 years ago","Cool. Health protocols are maintained","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLRitfvOcfXnufO6pUfLBqxBNLlF_FfIORDO98FB6K5zSbNsA0=w72-h72-p-rp-mo-br100","Dwi Apriyani","7 reviews","","","2 years ago","The lecturers are very friendly","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocI2APEduBPCMUW0lYTY0yyw_4fC97SOKKm8ri8TtKcAt9Clog=w72-h72-p-rp-mo-ba4-br100","Hendry Poluan","Local Guide · 60 reviews · 77 photos","","","2 years ago","👍 …","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUnOmI_SIfuucLu1l_7dCZ7TwE9nL0dS-gdErsK2qvmhWMIjW0J=w72-h72-p-rp-mo-br100","Eben Heazer Hutahaean","1 review","","","a year ago","Good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWHtqUtz__KC8CKG1cnsTU49LUk23PlOHijmgUTwqY2eOw2UHU=w72-h72-p-rp-mo-ba3-br100","Sistina Galeri","Local Guide · 11 reviews · 55 photos","","","2 years ago","Private Christian Campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU0-VmaNui54q8t07ED5noaPOHmPSATObRo-pE9kZmT0qgMFrqt=w72-h72-p-rp-mo-ba4-br100","M. Nasikhun Amin","Local Guide · 176 reviews · 53 photos","","","8 years ago","Satya Wacana Christian University Salatiga Continues to Grow","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjURGZD_LRdYYC8PBTNECQLxhQFpTYfRIiE6yU_cRRq-sWPhdkQJ=w72-h72-p-rp-mo-ba4-br100","Muhammad Ridho","Local Guide · 136 reviews · 25 photos","","","8 years ago","The largest campus in the city of Salatiga","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKRuGRU-3LC2WOmMiEtySbq38UuNISszoF_E-76BSgNmVQPyA=w72-h72-p-rp-mo-br100","Elbrain Laoli","1 review · 1 photo","","","12 years ago","Excited for college","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWNcTVzAisn9PlWh0kKRcwuGos7gNOWKos_m-LzM5XEA-xebUz2=w72-h72-p-rp-mo-br100","Satria","10 reviews","","","2 years ago","I'll pass bro","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocL3O7bev4QDV0p56834dSwvHjCusPS8xRK7vPxybXZxhY2uXQ=w72-h72-p-rp-mo-br100","Immanuel HJS","1 review","","","9 years ago","Good place to gain knowledge","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWkjSVulAOKr-K3RXTQIEKFLWavFMUDFYprpKft38UPk7zZcBVB=w72-h72-p-rp-mo-ba5-br100","Dika Pratama","Local Guide · 144 reviews · 401 photos","","","5 years ago","Cool, comfortable campus...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLMnjZFQFleZNU5eDNO7wDsCg0HmuXYiYgIrWGWffizcZKrcw=w72-h72-p-rp-mo-ba5-br100","Atiek Rachmawati","Local Guide · 625 reviews · 855 photos","","","8 years ago","the campus looks good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUIBTU3hOPe-R9EWtOKNVmkGLPZeg7L7C6L3ynzGpwbIZG2hK0f=w72-h72-p-rp-mo-br100","DILLON","11 reviews · 2 photos","","","a year ago","Good work","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWITnQ97HIQ2vM9ZYWP_W4FbRHidDsHxOh4IJt2szCYA-pNYjUkpQ=w72-h72-p-rp-mo-br100","Meka Rambu","3 reviews","","","2 years ago","The place is cold.","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a/ACg8ocKmTNPp3EqdrSl-Sw55LM-CyQVudEMIFV5yy0B1EeXXZMXQtQ=w72-h72-p-rp-mo-br100","Saras Moni","9 reviews · 1 photo","","","3 years ago","More magnificent...sophisticated....","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocL8SAKdwK_4aooUtqfZGI1Pm4OYbsozZKX8NK-_iTk5H6Zbijc=w72-h72-p-rp-mo-ba4-br100","Yuni Kristianto","Local Guide · 85 reviews · 15 photos","","","3 years ago","A University that is Bhinneka Tunggal Ika
👍👍👍👍👍👍 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVgpT8-T-mjtDUq9PD-tRV7CU_JczFQ8g9bHCp37WgXhJVOJWI=w72-h72-p-rp-mo-ba6-br100","adin prakosantoro","Local Guide · 402 reviews · 2,784 photos","","","3 years ago","clean..nice","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWqYTjxCYa--NoPGdN5NClzdHJCZXD3I_GmHxENqGJVobL7fPPX=w72-h72-p-rp-mo-ba3-br100","Andreas Prasetya","Local Guide · 60 reviews · 13 photos","","","2 years ago","A very tolerant campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUOBqigS9mPCnOH6Wv3HbTHMlfmLP8pP0xx82kA461xI3eLkXh3=w72-h72-p-rp-mo-ba4-br100","Jon Jon","Local Guide · 138 reviews · 41 photos","","","5 years ago","My younger brother also studies here.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXxm3ckEUUaQKR1NbUG6kl8siCtfdKSE7f8O51niOJgATSZFBE=w72-h72-p-rp-mo-br100","Satria Bakti Wijaya","5 reviews · 1 photo","","","a year ago","cool UKW","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWhQc3cwZeoPIVOKeGF0DBjj56vAlQJ5A7IiFQj5taTWN_ZClztdg=w72-h72-p-rp-mo-ba5-br100","Johan Novanto","Local Guide · 193 reviews · 1,000 photos","","","6 years ago","The best in Salatiga","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXbYIEtEnDS9UIBUBD8BU2XJG6FkgOtu_clhO_9IeKFLn-MAI4=w72-h72-p-rp-mo-ba5-br100","Cendana Craft","Local Guide · 362 reviews · 115 photos","","","4 years ago","Dutch flower and teak crafts","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXzIS5oQ3Ae0yPI7-9r3baaWNVrbcYIpwpNUU2rxamwP_qivwTkdQ=w72-h72-p-rp-mo-ba4-br100","Johanes Wahyu","Local Guide · 66 reviews · 449 photos","","","2 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVI91xkmWF_z850-6Bmx_eyd87946-G5YiOw6Xdv245KmD5aCTa=w72-h72-p-rp-mo-ba4-br100","Yokanan Hutama","Local Guide · 24 reviews · 49 photos","","","a year ago","Comfortable","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWLq8EVKSdz_vlwD9F0C3GJzM88COUmprv_uPOntt_Fqlh84hhT=w72-h72-p-rp-mo-br100","lia lorensia","3 reviews · 21 photos","","","6 years ago","The most comfortable campus","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW8qqsL1K-fkcbgEpdpjazRFESMAkqGGBI59N7lc4XOlixQ0CJvEQ=w72-h72-p-rp-mo-ba6-br100","Gervasius Bayu","Local Guide · 371 reviews · 1,702 photos","","","3 years ago","uksw 👌 …","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW-6meAjg9h2IvkDQCTDEE6bAoTpTVXN57wfZCEpxJX8yKove3Zdg=w72-h72-p-rp-mo-ba4-br100","Elma Mulia Sari","Local Guide · 42 reviews · 49 photos","","","7 years ago","Campus q.. green campus q.. 😆😆😆 …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU6EFpECq_k_DpqSfixzI5p8FkgP4k7mCXoiUzZGIEl7t93XpA-=w72-h72-p-rp-mo-br100","Cahyana Wiyana","1,561 reviews · 4,687 photos","","","8 years ago","Sal3 icon for Municipality","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWDqmFG-3xiGQD7J4wlx3nEVBSWLlVGRI1l32Y-eTvkQ1wxwE8g=w72-h72-p-rp-mo-ba3-br100","Johan Reu","Local Guide · 68 reviews · 14 photos","","","3 years ago","Indonesia's miniature park","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIQx8xcd6TutjKbeH8ZJyByXe0gwVwiCTJpdIhpdnUO9xP-Og=w72-h72-p-rp-mo-ba3-br100","Unggul Budiono","Local Guide · 40 reviews · 11 photos","","","2 years ago","Peaceful and peaceful","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXCH7ff81Jdwxa8MFDY4u_4M16Ko-1ZJRTOUQaeyzP3k8YANtY=w72-h72-p-rp-mo-br100","coba lah","5 reviews","","","3 years ago","Really good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKNtvbggZZMcU5hjoIBwxg5PHSfruu-taL5vz22JZgLMPfclA=w72-h72-p-rp-mo-ba6-br100","Siti Patonah","Local Guide · 843 reviews · 156 photos","","","8 years ago","The campus is Matori Abdul Jalil","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a-/ALV-UjX6aIShtcCeFWzUFZgi9gCf0pFe1LeZ3kdiizi1Z5tEdbiURkwA=w72-h72-p-rp-mo-ba2-br100","Ichsan Chairurizal","Local Guide · 29 reviews · 4 photos","","","6 years ago","Ave Ave Justitia, my alma mater.......","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXBrSlio64JryxFwv7JWKgZgpQLjSxjbQtz_ZW_AOTLMqx9xKc=w72-h72-p-rp-mo-br100","Roswita Sari","4 reviews · 1 photo","","","4 years ago","December atmosphere on the UKSW campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUPBhsLYW7mb-XTDUZFy0o4_MPST42S6KgaJtWCWrfqSkhsdAx5=w72-h72-p-rp-mo-br100","Restha Karmita Lani","2 reviews","","","2 years ago","Mini Indonesian campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjX8iyFZa-DwWIrzd0hnHgK4ybD_nQ9fJYd0Bm5pk4QSry5SXHNB=w72-h72-p-rp-mo-ba5-br100","Cornelius Wibowo","Local Guide · 302 reviews · 417 photos","","","3 years ago","Near campus too","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUgHtprzRpO9aP2ajzBTRh8ZmCTtnTtmrP5LOvbyac0LYSoQZJ7=w72-h72-p-rp-mo-ba6-br100","Barnabas Cilacapness","Local Guide · 749 reviews · 809 photos","","","3 years ago","Many Study Programs and Faculties","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKB-3aEAlk2xepH8T6Qy67TD6ZiAbbGNkvTJYtzcM84NygEWQ=w72-h72-p-rp-mo-ba2-br100","OJAT GRS","Local Guide · 23 reviews","","","6 years ago","Shady 🌳 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWwb-dCXCPXSSEmPOUCJ5M21nRht50la83IbT4MD0MhQO-9W1PK=w72-h72-p-rp-mo-ba4-br100","Leon yupz","Local Guide · 79 reviews · 140 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXInIOuuxcyB6IFe2VCqOa4dIeN8y1KrD1UmZ9zjh56gXyHxKe_=w72-h72-p-rp-mo-br100","maul_maul AM_JP 46","10 reviews · 20 photos","","","6 years ago","Comfortable campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV_j974b9vIK30OKpZAgUvNs0rNfYsA7KjEG976_VBUN-pIwWHl=w72-h72-p-rp-mo-br100","Februana Trisiwi","1 review","","","9 years ago","pluralism is felt","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVlIQCounLgnpwyJf-Z8c_3WDMbNBTHxsCYK0dgf0UZ4EC_oQs=w72-h72-p-rp-mo-ba3-br100","Leonardo Pratama","Local Guide · 27 reviews · 36 photos","","","3 years ago","The biggest university in Salatiga","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV1mTF2jT1EG69FnIKsRFAJ4TFU7yngO1-m9cMIK7Qrao8mYBE=w72-h72-p-rp-mo-ba3-br100","maurey spinoza","Local Guide · 16 reviews · 23 photos","","","7 years ago","comfortable place..","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXRDoAf-laKSmDQzqymDTzkGacLVzUhINql8-EpJo-uwEXCLGii=w72-h72-p-rp-mo-ba3-br100","Andaru Aji","Local Guide · 38 reviews · 15 photos","","","4 years ago","Very good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWiuWe6s1y3K7d_aaF3XKE8FcTOnCCvK_nX99lLxlA3VETqhXc=w72-h72-p-rp-mo-ba5-br100","Jonah M","Local Guide · 243 reviews · 323 photos","","","2 years ago","Superior","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXwnWBpQABb5fgCgrI8wjQgxmB7ugZq2yV73Rrf1Txi0MTP33dP=w72-h72-p-rp-mo-ba4-br100","Victor Runturambi","Local Guide · 141 reviews · 70 photos","","","3 years ago","👍👍👍👍👍 …","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU3XAvCY6su89t-p9w4rx0pq9Cp4ASpflu9LHXk1WGWYfK2hYh4eg=w72-h72-p-rp-mo-ba8-br100","kasiyanta deka","Local Guide · 2,708 reviews · 19,067 photos","","","7 years ago","Shady, comfortable place.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKHIjWDJwTGDpTlxNCxjI6O0U-cUK-UVm79hi1K4iz2-_I4yg=w72-h72-p-rp-mo-br100","Sari Julianti","5 reviews","","","8 years ago","Semagat buat UKSW...","","","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWkfbZqUhIsF3JUCKAxqU6X5eU3k5a78_xsYdaxLnuf53-mbQQ=w72-h72-p-rp-mo-ba6-br100","703V3NT1U5 3KO 'hummer' Adisusatyo","Local Guide · 286 reviews · 7 photos","","","2 years ago","Alma mater","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWJxgsUjkMMz1ENrH2CNBr1Xdg1G6nTjaLT8KDITVXVuW2OTZZw8Q=w72-h72-p-rp-mo-ba2-br100","Elrio Purnomo","Local Guide · 7 reviews · 5 photos","","","5 years ago","Beloved campus","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVXQVelPvJg1Lnwy1NNeDGOXjYFLaFeYrx-kG5BP_gRFlAB3nY=w72-h72-p-rp-mo-ba3-br100","Amelia Kristiani","Local Guide · 43 reviews · 3 photos","","","2 years ago","Lush","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWnIjZr9G8fT4_saf_AhpxBC9Qp7R_4jJ_V_oxSTzR2vFGzcxUA=w72-h72-p-rp-mo-br100","Andhika Bagas Prakosa","8 reviews · 8 photos","","","7 years ago","Greetings from FTI","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLW7X8ZOtvSzK-sMARjVR34hKs9G9qDn66FrueHoHBvh1X3pw=w72-h72-p-rp-mo-ba4-br100","Yudhi Bagong","Local Guide · 115 reviews · 7 photos","","","2 years ago","Awesome","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUhKHKswbikRahJ9eFe7d77BVZ-C03jZ-idWl4QCAG715gjm1g=w72-h72-p-rp-mo-br100","Rinda Bear","2 reviews","","","11 years ago","Studying at UKSW","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUsnWqEp2hpIf4c15EceoUPt_UpZvO51uzXC6RPkjYOFQUCBHM=w72-h72-p-rp-mo-ba4-br100","Satrio Lelono","Local Guide · 103 reviews · 63 photos","","","3 years ago","Beautiful","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUT26z5uX7QFM_LoRnMKqrcucCetApiuLiCGT34BTBhhZ63qMLi=w72-h72-p-rp-mo-br100","Akhmat Riyady","5 reviews · 7 photos","","","3 years ago","Cool","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUYMyeYpSwdCBybIpZmDa_hHf_l62S6guX_SXTxiVTpJibMtMHz=w72-h72-p-rp-mo-ba5-br100","Afit Dwiyan","Local Guide · 323 reviews · 7 photos","","","4 years ago","flagship university in Salatiga","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVFqJapy96_9HbEQkbMPzGCKrQg7a1pJBdhWHZZ5jqFJ7ZPUJdm=w72-h72-p-rp-mo-br100","SUMYANTO S. Pd","4 reviews · 7 photos","","","4 years ago","Extraordinary","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXLW7Uecp5WLNYQvg_qtQvEgLvH3BRpY4sNdD4SmDrtvULlZqR9hw=w72-h72-p-rp-mo-ba5-br100","Meirina Kartika Sari","Local Guide · 47 reviews · 551 photos","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW7N2rjVZeDczQjoIvKCrVsxccYMthDiS3wLj_D3puut9SPnTsR=w72-h72-p-rp-mo-ba5-br100","Mario Ronny","Local Guide · 150 reviews · 72 photos","","","8 years ago","My first campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU_CEvmn3NLhr8UtZUEnuRlKQXqbTRcxO_R0CiRhd6ZnBIF6FY=w72-h72-p-rp-mo-ba3-br100","Bayu Putra","Local Guide · 72 reviews","","","4 years ago","Sick","","Like","","Share","Translated by Google","・","See original (Swedish)"
"https://lh3.googleusercontent.com/a-/ALV-UjUpGAjbBv6o10-lS2oCJU3UGnCRto3eh1XN9j4RhVtgSxGHamht_Q=w72-h72-p-rp-mo-ba4-br100","Aprilia Dewi","Local Guide · 212 reviews · 13 photos","","","3 years ago","Comfortable","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJydfqixMlzt6TTdnJPi2LjhhUR2adwBbTnNN71EHq5ODUP1g=w72-h72-p-rp-mo-br100","Metty Andreas","4 reviews · 1 photo","","","4 years ago","Cool","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWVWwXHqrwbULZ0LPXRSgrtJvT341i5oEwjCC8gYE4dx1xiF7rM=w72-h72-p-rp-mo-ba5-br100","martin setyawan","Local Guide · 189 reviews · 924 photos","","","7 years ago","Yessss","","Like","","Share","Translated by Google","・","See original (Maltese)"
"https://lh3.googleusercontent.com/a-/ALV-UjW46dKF12VCaeDRgVpIypg2EHuYuhdE4qhGwDRqZ-TbqZhbMwygsQ=w72-h72-p-rp-mo-ba6-br100","Anselmus Sudirman","Local Guide · 108 reviews · 4,346 photos","","","5 years ago","Awesome","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWdbxjcr08Pyi3QjJqRS-VKD54gXTQsQVSIpOOns-Z56n3hPAI=w72-h72-p-rp-mo-ba6-br100","Dian Meitiash","Local Guide · 238 reviews · 1,681 photos","","","7 years ago","Okay","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocL-idb9lLwq5WKU_qWd5gHL3A6BivRKpMoLjrVINoOEF9L9Zg=w72-h72-p-rp-mo-br100","Lucy Prastyowati","2 reviews","","","6 years ago","God","","Like","","Share","Translated by Google","・","See original (Swedish)"
"https://lh3.googleusercontent.com/a-/ALV-UjVBHdKoHi8benhHY6-9ud4ogi8VXRl1GjV6WKVXQMiF65xLWlWx4w=w72-h72-p-rp-mo-ba2-br100","Adrian & Adnan TV","Local Guide · 8 reviews · 35 photos","","","10 years ago","comfortable and shady :)","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKTtid0VrzJCm0eZ_soRigEmgBp115_Sh4850-1_xDLxx7gFQ=w72-h72-p-rp-mo-br100","bdamy Channel","4 reviews","","","5 years ago","Kuy","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJZtQbvJDJjWzk4oVZYLLTPbrmaGlnu6zYcuoC3GAlxbWXLWQ=w72-h72-p-rp-mo-br100","Catur Bagus R","1 review","","","11 years ago","My campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUygLk1GxnhPHdilmTa70x4wMosUx_dtUCSA2pV52X_0ls128I61Q=w72-h72-p-rp-mo-ba4-br100","Ivani Valentina","Local Guide · 179 reviews · 198 photos","","","7 years ago","Good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXw92wiOxLlGe45vABSezwrknxKYgci2RDe_6iIKoXACslcsWWH=w72-h72-p-rp-mo-ba5-br100","Dio Aja","Local Guide · 213 reviews · 51 photos","","","7 years ago","Campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUWiWKH69Rr2X_APudwQoJAu0lXNc7ikIuol69zvuPQuhiQ4Xno=w72-h72-p-rp-mo-ba6-br100","luis adi","Local Guide · 513 reviews · 2,201 photos","","","6 years ago","lots of memories here","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocK1DimbEtnowJHUt_FmCYM5rRi0swuoc5ughXQuglIYG-UtDw=w72-h72-p-rp-mo-ba4-br100","Wahyu Setiawan Wahono","Local Guide · 105 reviews · 44 photos","","","8 years ago","Alma mater","","Like","","Share","Translated by Google","・","See original (Indonesian)"
